DriverNumber,Abbreviation,DriverId,TeamId,Position,EventName,Round,Season
16,LEC,leclerc,ferrari,18.0,Brazilian Grand Prix,20,2019
18,STR,stroll,racing_point,19.0,Brazilian Grand Prix,20,2019
77,BOT,bottas,mercedes,20.0,Brazilian Grand Prix,20,2019
44,HAM,hamilton,mercedes,1.0,Abu Dhabi Grand Prix,21,2019
33,VER,max_verstappen,red_bull,2.0,Abu Dhabi Grand Prix,21,2019
16,LEC,leclerc,ferrari,3.0,Abu Dhabi Grand Prix,21,2019
77,BOT,bottas,mercedes,4.0,Abu Dhabi Grand Prix,21,2019
5,VET,vettel,ferrari,5.0,Abu Dhabi Grand Prix,21,2019
23,ALB,albon,red_bull,6.0,Abu Dhabi Grand Prix,21,2019
11,PER,perez,racing_point,7.0,Abu Dhabi Grand Prix,21,2019
4,NOR,norris,mclaren,8.0,Abu Dhabi Grand Prix,21,2019
26,KVY,kvyat,toro_rosso,9.0,Abu Dhabi Grand Prix,21,2019
55,SAI,sainz,mclaren,10.0,Abu Dhabi Grand Prix,21,2019
3,RIC,ricciardo,renault,11.0,Abu Dhabi Grand Prix,21,2019
27,HUL,hulkenberg,renault,12.0,Abu Dhabi Grand Prix,21,2019
7,RAI,raikkonen,alfa,13.0,Abu Dhabi Grand Prix,21,2019
20,MAG,kevin_magnussen,haas,14.0,Abu Dhabi Grand Prix,21,2019
8,GRO,grosjean,haas,15.0,Abu Dhabi Grand Prix,21,2019
99,GIO,giovinazzi,alfa,16.0,Abu Dhabi Grand Prix,21,2019
63,RUS,russell,williams,17.0,Abu Dhabi Grand Prix,21,2019
10,GAS,gasly,toro_rosso,18.0,Abu Dhabi Grand Prix,21,2019
88,KUB,kubica,williams,19.0,Abu Dhabi Grand Prix,21,2019
18,STR,stroll,racing_point,20.0,Abu Dhabi Grand Prix,21,2019
